,screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users
3956,GNjarara,Granji°°,306807946,1123160421572259840,/GNjarara/status/1123160421572259840,2019-04-30 09:41:26,1556617286,@Safaricom_Care home fibre ac no 11102149 is not working. Kindly assist,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <strong>home</strong> <strong>fibre</strong> ac no 11102149 is not working. Kindly assist</p>",[],[],False,[],,0,0,1,True,False,,[]
3957,RizLaurine,Laurine Riz,895016138257555456,1123102406240296960,/RizLaurine/status/1123102406240296960,2019-04-30 05:50:54,1556603454,@Safaricom_Care Is home fibre available in mtwapa?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> Is <strong>home</strong> <strong>fibre</strong> available in mtwapa?</p>",[],[],False,[],,0,0,1,True,False,,[]
3958,nicmosongo,its_Matara,275464552,1122973407728029698,/nicmosongo/status/1122973407728029698,2019-04-29 21:18:18,1556572698,"@Safaricom_Care safaricom home fibre, what I'm I supposed to do with speeds in the range of 20kbps honestly!?  For a whole week?! All you do is send apologies. Will  apologies sort these speeds??! ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <strong>safaricom</strong> <strong>home</strong> <strong>fibre</strong>, what I'm I supposed to do with speeds in the range of 20kbps honestly!?  For a whole week?! All you do is send apologies. Will  apologies sort these speeds??! <img alt=""😒"" aria-label=""Emoji: Muka tidak terhibur"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f612.png"" title=""Muka tidak terhibur""/></p>",[],[],False,[],,0,0,1,True,False,,[]
3959,n20716990,Dr. Vundi Nason,1054086635879587840,1122904759122448384,/n20716990/status/1122904759122448384,2019-04-29 16:45:31,1556556331,"My first few weeks were fantastic. But home fibre 11131077 account is a mere monument,  cannot download pdf","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">My first few weeks were fantastic. But <strong>home</strong> <strong>fibre</strong> 11131077 account is a mere monument,  cannot download pdf</p>",[],[],False,[],,0,0,1,True,True,1119806837258432512,"[{'screen_name': 'Safaricom_Care', 'user_id': '320662182'}]"
3960,al___vin,Poor The Kid,2444353810,1122847621020815366,/al___vin/status/1122847621020815366,2019-04-29 12:58:29,1556542709,Hey @Safaricom_Care is there coverage of Safaricom Home fibre in Utawala Githunguri area?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> is there coverage of <strong>Safaricom</strong> <strong>Home</strong> <strong>fibre</strong> in Utawala Githunguri area?</p>",[],[],False,[],,0,0,1,True,False,,[]
3961,Safaricom_Care,Safaricom Care,320662182,1122784017810624512,/Safaricom_Care/status/1122784017810624512,2019-04-29 08:45:44,1556527544,"Pole Moraa, ni mobile data ama fibre to the home? ^EM","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""it"">Pole Moraa, ni mobile data ama <strong>fibre</strong> to the <strong>home</strong>? ^EM</p>",[],[],False,[],,0,0,1,True,True,1122783074033524736,"[{'screen_name': 'Moraah__', 'user_id': '1706285112'}]"
3962,cantbary,Jose,1168868161,1122763788527243265,/cantbary/status/1122763788527243265,2019-04-29 07:25:21,1556522721,Rip-Off: Users Share Shocking Photos Showing Safaricom Home Fibre Slow Internet Speeds https://cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/ …pic.twitter.com/zXYHP6emep,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Rip-Off: Users Share Shocking Photos Showing <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> Slow Internet Speeds <a class=""twitter-timeline-link"" data-expanded-url=""https://cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/"" dir=""ltr"" href=""https://t.co/PCWkq0C4o9"" rel=""nofollow noopener"" target=""_blank"" title=""https://cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">cnyakundi.com/rip-off-users-</span><span class=""invisible"">share-shocking-photos-showing-safaricom-slow-internet-speeds/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/zXYHP6emep"">pic.twitter.com/zXYHP6emep</a></p>",['https://cnyakundi.com/rip-off-users-share-shocking-photos-showing-safaricom-slow-internet-speeds/'],[],True,['https://pbs.twimg.com/media/D5TbtZRW4AA9UgU.jpg'],,0,0,0,False,False,,[]
3963,wanjirukihiu,Rosemary,1257666348,1122729648763363329,/wanjirukihiu/status/1122729648763363329,2019-04-29 05:09:42,1556514582,Dear @Safaricom_Care please get your home fibre billing correct. I keep getting messages that my account is due for renewal on the 5th of the month. It is not. You wrongfully disconnected me last month. Don't do that this month,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dear <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> please get your <strong>home</strong> <strong>fibre</strong> billing correct. I keep getting messages that my account is due for renewal on the 5th of the month. It is not. You wrongfully disconnected me last month. Don't do that this month</p>",[],[],False,[],,0,0,1,True,False,,[]
3964,keLyB3e,Miss K'b3e®,186915126,1122716460919459841,/keLyB3e/status/1122716460919459841,2019-04-29 04:17:18,1556511438,"Renting out Bedsitters 
Location: Thika Road, Ruiru -Toll, Golf Avenue Road, 
Interior: all houses with inbuilt Wardrobes and different themes of painting and tiling
Electricity token
Water Available 
Safaricom home fibre 
0711477520 #investhousing101pic.twitter.com/KOgIYT0Jnf","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Renting out Bedsitters 
Location: Thika Road, Ruiru -Toll, Golf Avenue Road, 
Interior: all houses with inbuilt Wardrobes and different themes of painting and tiling
Electricity token
Water Available 
<strong>Safaricom</strong> <strong>home</strong> <strong>fibre</strong> 
0711477520 <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/investhousing101?src=hash""><s>#</s><b>investhousing101</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/KOgIYT0Jnf"">pic.twitter.com/KOgIYT0Jnf</a></p>",[],['investhousing101pic'],True,['https://pbs.twimg.com/media/D5SwqjJXkAASyDw.jpg'],,2,0,0,False,False,,[]
3965,kenotyc,Kenneth,178312574,1122589449504862208,/kenotyc/status/1122589449504862208,2019-04-28 19:52:36,1556481156,"Zuku fibre is better than safaricom home fibre..

Argue with your phone.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Zuku <strong>fibre</strong> is better than <strong>safaricom</strong> <strong>home</strong> <strong>fibre</strong>..

Argue with your phone.</p>",[],[],False,[],,1,0,0,False,False,,[]
3966,Safaricom_Care,Safaricom Care,320662182,1122587109846597632,/Safaricom_Care/status/1122587109846597632,2019-04-28 19:43:18,1556480598,...areas covered here https://www.safaricom.co.ke/InternetAtHome/coverage.php … and see https://www.safaricom.co.ke/InternetAtHome/  for more on Fibre to Home. ^CW,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">...areas covered here <a class=""twitter-timeline-link"" data-expanded-url=""https://www.safaricom.co.ke/InternetAtHome/coverage.php"" dir=""ltr"" href=""https://t.co/THKYxaOoJY"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.safaricom.co.ke/InternetAtHome/coverage.php""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">safaricom.co.ke/InternetAtHome</span><span class=""invisible"">/coverage.php</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> and see <a class=""twitter-timeline-link"" data-expanded-url=""https://www.safaricom.co.ke/InternetAtHome/"" dir=""ltr"" href=""https://t.co/jNLtFwacyX"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.safaricom.co.ke/InternetAtHome/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">safaricom.co.ke/InternetAtHome/</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a> for more on <strong>Fibre</strong> to <strong>Home</strong>. ^CW</p>","['https://www.safaricom.co.ke/InternetAtHome/coverage.php', 'https://www.safaricom.co.ke/InternetAtHome/']",[],False,[],,1,0,0,False,True,1119305677355331585,"[{'screen_name': 'PCDanny2', 'user_id': '728491564536872960'}]"
3967,nicmosongo,its_Matara,275464552,1122586093289971715,/nicmosongo/status/1122586093289971715,2019-04-28 19:39:15,1556480355,"@Safaricom_Care Safaricom Home Fibre! I haven't had internet the whole of today! The whole of last week I've been having poor speeds,  today was worse! Kindly sort me out.. I tweeted you earlier in the week on the same. Waiting for your feedback!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong>! I haven't had internet the whole of today! The whole of last week I've been having poor speeds,  today was worse! Kindly sort me out.. I tweeted you earlier in the week on the same. Waiting for your feedback!</p>",[],[],False,[],,0,0,1,True,False,,[]
3968,Safaricom_Care,Safaricom Care,320662182,1122557920976224258,/Safaricom_Care/status/1122557920976224258,2019-04-28 17:47:19,1556473639,"Hey Chege, Confirm if it is your mobile data connection or Home Fibre service and DM your number or A/c no for follow up.^Aj","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hey Chege, Confirm if it is your mobile data connection or <strong>Home</strong> <strong>Fibre</strong> service and DM your number or A/c no for follow up.^Aj</p>",[],[],False,[],,0,0,0,False,True,1122555447553208320,"[{'screen_name': 'ChegeEdchei6', 'user_id': '2983531961'}]"
3969,_Wiltord,Ace♠️,2284032887,1122504087965175808,/_Wiltord/status/1122504087965175808,2019-04-28 14:13:24,1556460804,@Safaricom_Care is home fibre available in njiru?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> is <strong>home</strong> <strong>fibre</strong> available in njiru?</p>",[],[],False,[],,0,0,1,True,False,,[]
3970,Pn_Dke,Dennis Wachira,783200031629119489,1122453119118598145,/Pn_Dke/status/1122453119118598145,2019-04-28 10:50:52,1556448652,@Safaricom_Care is fibre home available in ruai?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> is <strong>fibre</strong> <strong>home</strong> available in ruai?</p>",[],[],False,[],,0,0,1,True,False,,[]
3971,shiriyy,Atypical.,231436681,1122444886060539904,/shiriyy/status/1122444886060539904,2019-04-28 10:18:09,1556446689,"Hello @Safaricom_Care @SafaricomPLC my home fibre been operating on 0. Speed  since yesterday,stalled all my work that's not the issue been calling you customer care n after multiple repetition of same instructions with no success am now been put on hold to listen to the staff ","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Hello <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> my <strong>home</strong> <strong>fibre</strong> been operating on 0. Speed  since yesterday,stalled all my work that's not the issue been calling you customer care n after multiple repetition of same instructions with no success am now been put on hold to listen to the staff <img alt=""👏🏽"" aria-label=""Emoji: Tanda bertepuk tangan (tona kulit sederhana)"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f44f-1f3fd.png"" title=""Tanda bertepuk tangan (tona kulit sederhana)""/></p>",[],[],False,[],,0,0,3,True,False,,[]
3972,wankwos,Baba Malik + Mwikali,214144864,1122428722345172993,/wankwos/status/1122428722345172993,2019-04-28 09:13:55,1556442835,@Safaricom_Care @SafaricomPLC my home Fibre is offline? Is there a problem with the cable or its my connection? pic.twitter.com/29eEmnx7uW,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> my <strong>home</strong> <strong>Fibre</strong> is offline? Is there a problem with the cable or its my connection? <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/29eEmnx7uW"">pic.twitter.com/29eEmnx7uW</a></p>",[],[],True,['https://pbs.twimg.com/media/D5Oq9fxW4AEkA53.jpg'],,0,0,1,True,False,,[]
3973,kokorene,Nawara,986669144,1122399656070328320,/kokorene/status/1122399656070328320,2019-04-28 07:18:25,1556435905,@Safaricom_Care #safaricomhomefibre so quick to disconnect your users at 00.00.00hrs regardless of date and time they pay. Yet when there is a technical hitch of you do not refund our lost time. This is fraudulent I need a refund,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/safaricomhomefibre?src=hash""><s>#</s><b><strong>safaricomhomefibre</strong></b></a> so quick to disconnect your users at 00.00.00hrs regardless of date and time they pay. Yet when there is a technical hitch of you do not refund our lost time. This is fraudulent I need a refund</p>",[],['safaricomhomefibre'],False,[],,0,1,0,False,False,,[]
3974,kokorene,Nawara,986669144,1122396799480864768,/kokorene/status/1122396799480864768,2019-04-28 07:07:04,1556435224,@Safaricom_Care #safaricomhomefibre kindly explain how you are so quick to disconnect at 000000hrs and not work with timings that the customer has paid. Also when there is a LOS error and you take 24hrs to fix where do I claim my lost time and today is a Sunday?This is fraudulent,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/safaricomhomefibre?src=hash""><s>#</s><b><strong>safaricomhomefibre</strong></b></a> kindly explain how you are so quick to disconnect at 000000hrs and not work with timings that the customer has paid. Also when there is a LOS error and you take 24hrs to fix where do I claim my lost time and today is a Sunday?This is fraudulent</p>",[],['safaricomhomefibre'],False,[],,0,0,1,True,False,,[]
3975,Tynah_seme,Tynah seme,221481895,1122396703510937601,/Tynah_seme/status/1122396703510937601,2019-04-28 07:06:41,1556435201,@Safaricom_Care I've been having endless troubles with home fibre in the past week. Look into a long term fix instead of having to call you everyday,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> I've been having endless troubles with <strong>home</strong> <strong>fibre</strong> in the past week. Look into a long term fix instead of having to call you everyday</p>",[],[],False,[],,1,0,1,True,False,,[]
3976,haveloveandgrow,Dkav,1128915690,1122202208618070016,/haveloveandgrow/status/1122202208618070016,2019-04-27 18:13:50,1556388830,@Safaricom_Care @njane_eric Kindly sort out our Home Fibre connection. Speeds are slow and have gone now to below half of what was paid for A/c 11149802,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1119535012620193793"" dir=""ltr"" href=""/njane_eric""><s>@</s><b>njane_eric</b></a> Kindly sort out our <strong>Home</strong> <strong>Fibre</strong> connection. Speeds are slow and have gone now to below half of what was paid for A/c 11149802</p>",[],[],False,[],,0,0,1,True,False,,[]
3977,harrietkariuki_,Harriet Kariuki,993746952,1122172756966158341,/harrietkariuki_/status/1122172756966158341,2019-04-27 16:16:48,1556381808,"Huawei provides infrastructure for Safaricom (including Mpesa, Home Fibre, 4G, etc) and is also part of the government’s ICT projects including Konza City.  It has so much stake in our country’s digital space, we cannot afford to ban Huawei. The best approach is a policy play.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Huawei provides infrastructure for <strong>Safaricom</strong> (including Mpesa, <strong>Home</strong> <strong>Fibre</strong>, 4G, etc) and is also part of the government’s ICT projects including Konza City.  It has so much stake in our country’s digital space, we cannot afford to ban Huawei. The best approach is a policy play.</p>",[],[],False,[],,4,2,5,True,True,1122102528504733701,"[{'screen_name': 'surambaya', 'user_id': '10909702'}]"
3978,jurgen_oduor,ayuyu,2407783061,1122115180400394240,/jurgen_oduor/status/1122115180400394240,2019-04-27 12:28:01,1556368081,"@Safaricom_Care how’s your home fibre plan, I know your services are ish ish questionable, but @Zuku_WeCare are literally showing me the middle finger with 1 mbps speeds for the past 3 days","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> how’s your <strong>home</strong> <strong>fibre</strong> plan, I know your services are ish ish questionable, but <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""624612122"" dir=""ltr"" href=""/Zuku_WeCare""><s>@</s><b>Zuku_WeCare</b></a> are literally showing me the middle finger with 1 mbps speeds for the past 3 days</p>",[],[],False,[],,0,0,1,True,False,,[]
3979,DjRickieMfalme,I.G: djrickiemfalme,174649081,1122090653477953536,/DjRickieMfalme/status/1122090653477953536,2019-04-27 10:50:33,1556362233,@Safaricom_Care your home Fibre is VERY unreliable ,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> your <strong>home</strong> <strong>Fibre</strong> is VERY unreliable <img alt=""😢"" aria-label=""Emoji: Muka menangis"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Muka menangis""/><img alt=""😢"" aria-label=""Emoji: Muka menangis"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f622.png"" title=""Muka menangis""/></p>",[],[],False,[],,1,0,2,True,False,,[]
3980,theobonyo,Charles,1024223666,1122054862500397056,/theobonyo/status/1122054862500397056,2019-04-27 08:28:20,1556353700,"No pls. 
There's a side which is like a complete gated community. With Safaricom Home Fibre, good security and roads. Very good private & public schools nearby too.","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">No pls. 
There's a side which is like a complete gated community. With <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong>, good security and roads. Very good private &amp; public schools nearby too.</p>",[],[],False,[],,0,0,0,False,True,1122044707926945792,"[{'screen_name': 'JICHOdaDOG', 'user_id': '117072439'}, {'screen_name': 'X_ChrisM', 'user_id': '264640590'}]"
3981,The_ICT_Expert,#NoHumanIsLimited,232076134,1122043248640446464,/The_ICT_Expert/status/1122043248640446464,2019-04-27 07:42:11,1556350931,You're supposed to switch to Safaricom Home fibre,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">You're supposed to switch to <strong>Safaricom</strong> <strong>Home</strong> <strong>fibre</strong></p>",[],[],False,[],,0,0,1,True,True,1122033632825233408,"[{'screen_name': 'Xomifred', 'user_id': '218042093'}, {'screen_name': 'Zuku_WeCare', 'user_id': '624612122'}, {'screen_name': 'ZukuOfficial', 'user_id': '135902319'}]"
3982,wwaweru,Walter Waweru,88940127,1122022787474960384,/wwaweru/status/1122022787474960384,2019-04-27 06:20:53,1556346053,"@Safaricom_Care Hi Team,Your Fibre Home App is not working. I get the error ""Oops something went wrong. Please try again.""","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> Hi Team,Your <strong>Fibre</strong> <strong>Home</strong> App is not working. I get the error ""Oops something went wrong. Please try again.""</p>",[],[],False,[],,0,0,2,True,False,,[]
3983,odidoowen,Brian Odido 🇰🇪,4871372661,1121988245649281025,/odidoowen/status/1121988245649281025,2019-04-27 04:03:37,1556337817,"@SafaricomPLC kindly check Dm ,also advice  why I can't log on into the Safaricom home fibre app .","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> kindly check Dm ,also advice  why I can't log on into the <strong>Safaricom</strong> <strong>home</strong> <strong>fibre</strong> app .</p>",[],[],False,[],,0,0,0,False,False,,[]
3984,ruomainaroy,Roy Maina,1089949150932856832,1121846901463232513,/ruomainaroy/status/1121846901463232513,2019-04-26 18:41:58,1556304118,@SafaricomPLC @Safaricom_Care Will we ever get Safaricom Home Fibre around Maki Estate in Thika?,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""320662182"" dir=""ltr"" href=""/Safaricom_Care""><s>@</s><b><strong>Safaricom</strong>_Care</b></a> Will we ever get <strong>Safaricom</strong> <strong>Home</strong> <strong>Fibre</strong> around Maki Estate in Thika?</p>",[],[],False,[],,0,0,0,False,False,,[]
3985,mjrkimjoey,Kimathi_John,3093366569,1121829130557956096,/mjrkimjoey/status/1121829130557956096,2019-04-26 17:31:21,1556299881,@SafaricomPLC I'm currently  using safaricom home fibre and would like to launch a small file server for my home office. How do I go through  the process of acquiring a dedicated IP address for the server and what is the cost.,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""117685967"" dir=""ltr"" href=""/SafaricomPLC""><s>@</s><b>SafaricomPLC</b></a> I'm currently  using <strong>safaricom</strong> <strong>home</strong> <strong>fibre</strong> and would like to launch a small file server for my <strong>home</strong> office. How do I go through  the process of acquiring a dedicated IP address for the server and what is the cost.</p>",[],[],False,[],,0,0,1,True,False,,[]
